FREQ,Frequenza,REG_VEHI_AREA,Territorio di immatricolazione automezzo,DATA_TYPE,Indicatore,REG_LOADING,Territorio di carico,REG_UNLOADING,Territorio di scarico,GOODS_TRANSPORT_NST_2007,Tipo di merce (NST 2007),TITLE_OF_TRANSPORT,Titolo di trasporto,DISTANCE_CLASS,Classe di percorrenza,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2209911,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,62041,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,4840307,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,4902348,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITDA,Trentino Alto Adige,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,9090,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,234019,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,243109,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,26234,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,26234,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,9090,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,207785,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,216875,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,32832,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2756199,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2789031,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,199,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,283617,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,283816,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,203859,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,5210835,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,5414694,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE1,Toscana,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5915181,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,31891703,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,37806885,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,162805,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1707832,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1870637,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,22226,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,470692,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,492918,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,71382,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2244944,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2316326,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,6951,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,272623,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,279574,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,261,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,130062,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,130323,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,28416,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,863240,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,891656,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,162435,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,162435,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,44181,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,44181,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,181034,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,181034,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,30064,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,30064,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITG2,Sardegna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1377,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITG2,Sardegna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,49217,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE1,Toscana,ITG2,Sardegna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,50594,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1853029,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,15075208,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,16928237,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,27059,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,27059,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1853029,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,15048148,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,16901177,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,269036,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,269036,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC3,Liguria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,375,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,89438,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,89813,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3623,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,618823,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,622445,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,85211,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,85211,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,44574,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,44574,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,40637,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,40637,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,478352,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,478352,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2964,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,81824,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,84788,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,40611,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1507866,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1548477,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE1,Toscana,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,157180,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2246165,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2403345,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1264831,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,5255823,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,6520654,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,146945,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1453859,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1600804,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,192552,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1966739,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2159292,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,6327,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,363272,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,369599,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3300,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,25371,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,28671,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,26771,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,486710,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,513482,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF4,Puglia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,7550,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,79098,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,86648,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,13319,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,13319,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,27242,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE2,Umbria,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,27242,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5493090,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,17953012,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,23446102,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1906,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,255069,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,256975,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5491184,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,17697943,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,23189127,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC1,Piemonte,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,9270,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,355684,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,364954,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,49364,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,49364,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,14745,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1141810,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1156556,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,44707,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,44707,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,22080,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,22080,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,22627,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,22627,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,12215,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,995080,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1007295,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,18018,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,126162,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,144180,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,134393,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITE3,Marche,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2601434,,
